cid,city
BRXX5683,Liberdade
BRXX5684,Lucania
BRXX5685,Lupuna
BRXX5686,Luzeiro
BRXX5687,Maceio
BRXX5688,Maloca
BRXX5689,Merces
BRXX5690,Minas Gerais
BRXX5691,Mira-Flores
BRXX5692,Miritizal
BRXX5693,Monte Alegre
BRXX5694,Monte Belo
BRXX5695,Mucuripe
BRXX5696,Mundau
BRXX5697,Mundurucus
BRXX5698,Mutum
BRXX5700,Nova Aurora
BRXX5701,Nova Esperanca
BRXX5702,Nova Licao
BRXX5704,Novo Japao
BRXX5705,Novo Porto
BRXX5706,Olho do Mundo
BRXX5707,Pacuja
BRXX5708,Palmares
BRXX5710,Paraizinho
BRXX5711,Paratari
BRXX5712,Pau Mulato
BRXX5713,Pelotas
BRXX5714,Perpetuo Socorro
BRXX5715,Pirapora
BRXX5716,Placido de Castro
BRXX5717,Ponciano
BRXX5718,Pontao
BRXX5720,Porto
BRXX5722,Porto Edite
BRXX5723,Porto Franco
BRXX5724,Porto Novo
BRXX5725,Porvir
BRXX5726,Porvir Novo
BRXX5727,Profeta
BRXX5729,Providencia
BRXX5730,Pucalpa
BRXX5732,Quixeramobim
BRXX5734,Recreio
BRXX5737,Reserva Extrema
BRXX5739,Rivaliza
BRXX5740,Rodrigues Alves
BRXX5741,Samauma
BRXX5742,Santa Clara
BRXX5746,Santa Rosa
BRXX5747,Santa Rosa do Purus
BRXX5749,Santo Elias
BRXX5750,Sao Bento
BRXX5751,Sao Bras
BRXX5754,Sao Jorge
BRXX5755,Sao Jose
BRXX5756,Sao Lorentino
BRXX5758,Sao Miguel
BRXX5762,Sao Vicente do Gregorio
BRXX5763,Senegal
BRXX5764,Seringal Boa Agua
BRXX5765,Seringal Boa Esperanca
BRXX5766,Seringal Boa Fonte
BRXX5767,Seringal Bom Destino
BRXX5768,Seringal Curitiba
BRXX5769,Seringal Granada Central
BRXX5770,Seringal Nova Olinda
BRXX5771,Seringal Novo Acordo
BRXX5772,Seringal Paraguacu
BRXX5773,Seringal Piratini
BRXX5774,Seringal Sacado
BRXX5775,Seringal Santa Maria
BRXX5776,Seringal Santana
BRXX5777,Seringal Sao Domingos
BRXX5778,Seringal Sao Vicente
BRXX5779,Seringal Tabatinga
BRXX5780,Seringal Triunfo
BRXX5781,Sete Estrelas
BRXX5782,Sobrai
BRXX5783,Sobral
BRXX5784,Sungaru
BRXX5786,Tangerina
BRXX5787,Taquari
BRXX5788,Tatajuba
BRXX5789,Terra Firme
BRXX5792,Treze de Maio
BRXX5793,Ulbio
BRXX5794,Uniao
BRXX5795,Uruburetama
BRXX5796,Veneza
BRXX5798,Vitoria
BRXX5799,Acuarana
BRXX5800,Acude
BRXX5801,Agreste
BRXX5802,Alagoinha
BRXX5803,Alecrim
BRXX5804,Alto
BRXX5805,Alto Bonito
BRXX5806,Alto da Grota Funda
BRXX5807,Alto do Peba
BRXX5808,Alto dos Coelhos
BRXX5809,Amargosa
BRXX5810,Amolar
BRXX5811,Anel
BRXX5812,Antonio Velho
BRXX5813,Antunes
BRXX5814,Aquidaba
BRXX5815,Araca
BRXX5816,Arapua
BRXX5817,Areial
BRXX5818,Baixa Funda
BRXX5819,Baixa Grande
BRXX5820,Baixa do Serrote
BRXX5821,Baixios
BRXX5822,Bananeiras
BRXX5823,Barra Funda
BRXX5824,Barra Grande
BRXX5825,Barra Nova
BRXX5826,Barra de Sao Miguel
BRXX5827,Barra do Camaragibe
BRXX5828,Barra do Ipanema
BRXX5830,Barreiros
BRXX5831,Barriguda
BRXX5832,Barrigudo
BRXX5833,Barroso
BRXX5834,Batatal
BRXX5835,Bebedor
BRXX5836,Bebedouro
BRXX5837,Bela Vista
BRXX5839,Beleza
BRXX5841,Belo Jardim
BRXX5842,Belo Monte
BRXX5843,Bem-Feita
BRXX5844,Bernardo
BRXX5846,Boa Sombra
BRXX5847,Boa Sorte
BRXX5850,Bola
BRXX5851,Bom Conselho
BRXX5854,Bonfim
BRXX5855,Bonifacio
BRXX5856,Bonito
BRXX5859,Caatinga
BRXX5860,Cabange
BRXX5861,Cabeca
BRXX5862,Caboclo
BRXX5863,Cacamba
BRXX5864,Cacambinha
BRXX5865,Cachoeira
BRXX5866,Cachoeira Grande
BRXX5867,Cachoeira Lisa
BRXX5868,Cachoeirinha
BRXX5869,Cacimba Cercada
BRXX5870,Cacimbas
BRXX5871,Cadoz
BRXX5872,Cafundo
BRXX5873,Cagado
BRXX5874,Caicara
BRXX5875,Caitetu
BRXX5876,Caixao
BRXX5877,Caja
BRXX5878,Cajazeira
BRXX5880,Cajueiro do Sapucaia
BRXX5881,Caldeiroes de Cima
BRXX5882,Calvario
BRXX5883,Camacari
BRXX5884,Camacu
BRXX5886,Camaratuba
BRXX5887,Camboim de Cima
BRXX5889,Campinas
BRXX5890,Campinho
BRXX5892,Camuxinga
BRXX5893,Canafistula
BRXX5894,Canapi
BRXX5895,Canastra
BRXX5896,Canivete
BRXX5897,Canudo Velho
BRXX5898,Canudos
BRXX5900,Capia Novo
BRXX5901,Capim Grosso
BRXX5902,Capivara
BRXX5903,Caraibas
BRXX5904,Cariri
BRXX5905,Castro
BRXX5906,Cedro
BRXX5907,Cerobas
BRXX5908,Cha
BRXX5909,Cha Preta
BRXX5910,Cha do Imbira
BRXX5911,Chapeu de Sol
BRXX5912,Chicaozinho
BRXX5913,Chiqueirinho
BRXX5914,Chupeta
BRXX5916,Coqueiro
BRXX5917,Cordeiro
BRXX5919,Cotia
BRXX5920,Cruz do Meio
BRXX5921,Cruzes
BRXX5922,Curral do Meio
BRXX5924,Dona
BRXX5925,Dourada
BRXX5926,Emendada
BRXX5927,Engenho Novo
BRXX5928,Engenho Prata
BRXX5929,Enseada do Fogo
BRXX5930,Erva de Rato
BRXX5932,Estivas
BRXX5933,Eugenio
BRXX5934,Faria
BRXX5935,Farias
BRXX5936,Faveira
BRXX5937,Fazenda Nova
BRXX5938,Fazenda de Baixo
BRXX5939,Fazendinha
BRXX5940,Feliz Deserto
BRXX5941,Fiacao
BRXX5943,Floriano Peixoto
BRXX5944,Folha Miuda
BRXX5945,Frances
BRXX5946,Futuro
BRXX5947,Galinha
BRXX5949,Garcia
BRXX5950,Garganta
BRXX5953,Gaviao
BRXX5954,Goiabeira
BRXX5955,Gordo
BRXX5956,Graca Torta
BRXX5958,Grotao
BRXX5960,Himalaia
BRXX5961,Ilha
BRXX5962,Ilha Grande
BRXX5963,Ilha do Ferro
BRXX5964,Imprensa
BRXX5965,Inhapi
BRXX5966,Inhauma
BRXX5967,Ipueira
BRXX5968,Ipueiras
BRXX5969,Itamaraca
BRXX5970,Itamoata
BRXX5971,Itapicuru
BRXX5972,Itaporanga
BRXX5973,Jaburu
BRXX5974,Jacare
BRXX5975,Jacare dos Homens
BRXX5976,Jacarecica
BRXX5977,Jacioba
BRXX5978,Jacobina
BRXX5979,Jacuipe
BRXX5981,Jaramataia
BRXX5983,Jequiazinho
BRXX5984,Jerimatalho
BRXX5985,Jiquia do Cabuta
BRXX5986,Jiquia do Fogo
BRXX5987,Jiquia do Sul
BRXX5988,Jiquiazinho
BRXX5989,Jitirana
BRXX5990,Joao Correia
BRXX5991,Joao Jorge
BRXX5992,Joao Vieira
BRXX5993,Jose Velho
BRXX5994,Jurema
BRXX5995,Ladeira Grande
BRXX5996,Lagoa
BRXX5999,Lagoa da Areia
BRXX6000,Lagoa da Cajazeira
BRXX6002,Lagoa da Porta
BRXX6003,Lagoa das Pedras
BRXX6004,Lagoa do Caminho
BRXX6005,Lagoa do Coco
BRXX6006,Lagoa do Curral
BRXX6007,Lagoa do Garrote
BRXX6008,Lagoa do Gaviao
BRXX6009,Lagoa do Lajeiro
BRXX6010,Lagoa do Mel
BRXX6011,Lagoa do Pai Goncalo
BRXX6012,Lagoa do Rancho
BRXX6013,Lagoa do Vicente
BRXX6014,Lagoa dos Caboclos
BRXX6015,Lagoinha
BRXX6017,Lajeiro
BRXX6018,Lajes
BRXX6020,Limoeiro
BRXX6021,Livramento
BRXX6022,Luciano
BRXX6023,Macacos
BRXX6024,Macena
BRXX6025,Malhada
BRXX6026,Malhada da Laje
BRXX6028,Manimbu
BRXX6031,Marias Pretas
BRXX6032,Marituba
BRXX6033,Massape
BRXX6034,Mata Cavalo
BRXX6036,Mata Limpa
BRXX6037,Mata Verde
BRXX6038,Mato Grosso
BRXX6039,Medina
BRXX6040,Meirus
BRXX6041,Mirador
BRXX6042,Mirassol
BRXX6044,Moita da Conceicao
BRXX6045,Mombacinha
BRXX6046,Monte de Ouro
BRXX6047,Monteiropolis
BRXX6048,Moreira
BRXX6049,Morore
BRXX6050,Mulungu
BRXX6051,Mundo Novo
BRXX6052,Murgo
BRXX6053,Navio
BRXX6054,Noite Grande
BRXX6055,Nossa Senhora
BRXX6056,Nova
BRXX6057,Novo Mundo
BRXX6058,Oitizeiro
BRXX6060,Olho d'Agua Preta
BRXX6061,Olho d'Agua da Canoa
BRXX6062,Olho d'Agua do Negro
BRXX6063,Olho do Sertao
BRXX6065,Olivenca
BRXX6066,Ouricuri
BRXX6067,Ouro Branco
BRXX6068,Palma
BRXX6069,Palmeira Alta
BRXX6070,Palmeirinha
BRXX6071,Panelas
BRXX6072,Paquevira
BRXX6073,Paripueira
BRXX6074,Paruje
BRXX6076,Passagem do Vigario
BRXX6077,Pau Seco
BRXX6078,Pau d'Arco
BRXX6079,Pau de Canoa
BRXX6080,Pe Leve
BRXX6081,Pe da Serra
BRXX6082,Peba
BRXX6083,Pedra Furada
BRXX6084,Pedra de Fogo
BRXX6085,Pedrao
BRXX6086,Peixe
BRXX6087,Pendurao
BRXX6088,Pereba
BRXX6089,Periperi
BRXX6090,Peroba
BRXX6091,Piau
BRXX6092,Picada
BRXX6093,Picos
BRXX6094,Pilao do Gato
BRXX6096,Pinhao
BRXX6097,Pinhaozinho
BRXX6098,Piranha
BRXX6099,Pocao
BRXX6100,Poco Branco
BRXX6101,Poco Comprido
BRXX6102,Poco Salgado
BRXX6103,Poco da Abelha
BRXX6104,Poco da Julia
BRXX6105,Poco da Onca
BRXX6107,Poeirama
BRXX6108,Ponta Mofina
BRXX6109,Ponta do Mangue
BRXX6110,Pontal
BRXX6111,Pontal da Barra
BRXX6112,Pontos Brancos
BRXX6114,Porto Frances
BRXX6115,Porto Rico
BRXX6116,Porto da Folha
BRXX6117,Posangue
BRXX6118,Prazeres
BRXX6119,Preta
BRXX6120,Primavera
BRXX6121,Promissao
BRXX6122,Puxinana
BRXX6123,Queimada Nova
BRXX6124,Querema
BRXX6125,Quiriba
BRXX6126,Raimundo
BRXX6127,Raiz
BRXX6128,Recanto
BRXX6129,Recurso
BRXX6130,Restinga
BRXX6133,Riachao do Traipu
BRXX6134,Riacho
BRXX6135,Riacho Doce
BRXX6136,Riacho Grande
BRXX6137,Riacho Seco
BRXX6138,Riacho d'Agua
BRXX6139,Riacho do Brejo
BRXX6140,Riacho do Mel
BRXX6141,Riachuelo
BRXX6142,Ribeirao do Carariau
BRXX6143,Rio das Vacas
BRXX6144,Rio do Sal
BRXX6145,Rocadinho
BRXX6146,Roceira
BRXX6147,Rocha Cavalcante
BRXX6148,Rocheira
BRXX6149,Roncadeira
BRXX6151,Roteiro
BRXX6152,Rua Nova
BRXX6154,Saco Grande
BRXX6155,Saco do Medeiras
BRXX6156,Saco dos Bois
BRXX6157,Sal Nascente
BRXX6158,Salgadinho
BRXX6160,Samambaia
BRXX6161,Santa Cruz
BRXX6162,Santa Cruz do Deserto
BRXX6163,Santa Efigenia
BRXX6165,Santa Luzia do Norte
BRXX6166,Santa Rita
BRXX6167,Santana do Mandau
BRXX6169,Sao Bartolomeu
BRXX6170,Sao Bento
BRXX6171,Sao Domingos
BRXX6172,Sao Geraldo
BRXX6173,Sao Gondo
BRXX6174,Sao Joaquim
BRXX6175,Sao Jose
BRXX6176,Sao Manuel
BRXX6178,Sao Miguel dos Milagres
BRXX6179,Sao Paulo
BRXX6180,Sao Pedro
BRXX6181,Sao Raimundo
BRXX6182,Sao Roque
BRXX6184,Sao Sebastiao Ferreira
BRXX6185,Sapucaia
BRXX6186,Satuba
BRXX6188,Serra Limpa
BRXX6189,Serra do Pedrao
BRXX6190,Serrinha
BRXX6191,Serrote
BRXX6192,Sertao de Baixo
BRXX6193,Sico
BRXX6194,Sinimbu
BRXX6195,Sobradinho
BRXX6196,Socorro
BRXX6197,Sucupira
BRXX6198,Tabaco
BRXX6199,Talhada
BRXX6200,Tamandua
BRXX6201,Tamoata
BRXX6202,Tangil
BRXX6203,Tanque
BRXX6204,Tanque dArca
BRXX6206,Tapuia
BRXX6207,Tapuio
BRXX6209,Tatuamunha
BRXX6210,Telha
BRXX6211,Tigre
BRXX6212,Timbauba
BRXX6213,Timbo
BRXX6214,Tingui
BRXX6215,Tinguizeiro
BRXX6216,Tipi
BRXX6217,Torrao
BRXX6218,Torres
BRXX6219,Traira
BRXX6221,Trapiche
BRXX6222,Travessada
BRXX6223,Tres Velhas
BRXX6224,Triunfo
BRXX6225,Urtiga
BRXX6226,Urubu
BRXX6227,Urucu
BRXX6228,Urupema
BRXX6229,Utinga
BRXX6230,Vaca Morta
BRXX6231,Valha-me Deus
BRXX6232,Varzea Ema
BRXX6233,Varzea Redonda
BRXX6234,Varzea Vermelha
BRXX6235,Varzea das Negras
BRXX6236,Varzea do Gato
BRXX6237,Vassouras
BRXX6238,Veados
BRXX6239,Velame
BRXX6240,Verdao
BRXX6241,Vertente
BRXX6243,Voltas
BRXX6244,Xereu
BRXX6245,Xingo
BRXX6246,Abacate
BRXX6247,Abacaxis
BRXX6248,Abico
BRXX6250,Abunai
BRXX6251,Academia
BRXX6252,Acaituba
BRXX6254,Acarai
BRXX6255,Acima
BRXX6256,Acu
BRXX6257,Acutuba
BRXX6258,Adelia
BRXX6259,Agarrado
BRXX6260,Agua Preta
BRXX6261,Aguia
BRXX6262,Aimin
BRXX6263,Ajara
BRXX6264,Ajaru
BRXX6265,Ajura
BRXX6266,Ajuricaba
BRXX6267,Albano
BRXX6268,Aldeia Vila Batista
BRXX6269,Aldeia Xada
BRXX6273,Aljubarrota
BRXX6274,Altamira
BRXX6275,Alvaro
BRXX6276,Alvelos
BRXX6277,Alvorada
BRXX6278,Amapa
BRXX6279,Amatura
BRXX6280,Ambrosio
BRXX6282,Anati
BRXX6283,Anchieta
BRXX6285,Andira
BRXX6286,Andiroba
BRXX6287,Andrade
BRXX6289,Antonio Filinto
BRXX6290,Aparecida
BRXX6291,Apui
BRXX6292,Apurima
BRXX6293,Aquidaba
BRXX6294,Ara
BRXX6295,Araca
BRXX6296,Aracari
BRXX6297,Aracati
BRXX6298,Aracatuba
BRXX6299,Aracazinho
BRXX6300,Arapapa
BRXX6302,Arapira
BRXX6303,Arapixi
BRXX6305,Araras
BRXX6306,Arati
BRXX6308,Area Indigena Cunha
BRXX6309,Arenal
BRXX6310,Ariquemes
BRXX6311,Ariramba
BRXX6312,Aruana
BRXX6313,Aruau
BRXX6314,Aruma
BRXX6315,Arumanduba
BRXX6316,Aruti
BRXX6317,Assacaio
BRXX6319,Atalaia
BRXX6320,Atininga
BRXX6321,Atravessado
BRXX6322,Augusto Montenegro
BRXX6323,Axinim
BRXX6327,Bacuri Grande
BRXX6328,Badajos
BRXX6329,Baianos
BRXX6330,Baixa Calada
BRXX6331,Balbina
BRXX6333,Bananeira
BRXX6334,Bananeiras
BRXX6335,Baracari
BRXX6336,Barbosa
BRXX6337,Barra de Bacururu
BRXX6338,Barra do Arati
BRXX6339,Barra do Breu de Cima
BRXX6341,Barraca de Seringueiro
BRXX6342,Barracao do Camaleao
BRXX6344,Barreira Branca
BRXX6345,Barreira do Matupiri
BRXX6347,Barro Alto
BRXX6348,Barro Branco
BRXX6349,Baruri
BRXX6350,Bastister
BRXX6351,Baticara
BRXX6353,Baua
BRXX6354,Bela Aurora
BRXX6355,Bela Brisa
BRXX6358,Belem do Bajados
BRXX6359,Belem do Candeia
BRXX6360,Belezas
BRXX6363,Bem-te-vi
BRXX6364,Benedito
BRXX6365,Beneficente
BRXX6366,Benfica
BRXX6367,Benigno
BRXX6368,Benjamim
BRXX6369,Berimbau
BRXX6370,Berlim
BRXX6371,Binga
BRXX6375,Boa Lembranca
BRXX6377,Boa Sorte
BRXX6380,Boa Vista do Bacuri
BRXX6381,Boca da Estrada
BRXX6382,Boca da Lagoa Sao Joao
BRXX6383,Boca do Acara
BRXX6384,Boca do Caju
BRXX6385,Boca do Carapanatuba
BRXX6386,Boca do Curara
BRXX6387,Boca do Curuquete
BRXX6388,Boca do Moaco
BRXX6389,Boca do Munguba
BRXX6390,Boca do Mutum
BRXX6391,Boca do Tucuma
BRXX6392,Boiacanga
BRXX6393,Boiaruca Ponta
BRXX6399,Bom Socorro
BRXX6401,Bom Unico
BRXX6404,Borralho
BRXX6407,Brebe
BRXX6408,Breuzinho
BRXX6409,Buicu
BRXX6410,Ca-te-espero
BRXX6411,Cabo Chico
BRXX6412,Cabori
BRXX6413,Cabras
BRXX6414,Cacauzinho
BRXX6415,Cachimho
BRXX6417,Cachoeira do Repouso
BRXX6419,Cacoalinho
BRXX6420,Cacuria
BRXX6421,Caiambe
BRXX6423,Caicara
BRXX6424,Cairu
BRXX6425,Caitau
BRXX6426,Cajari
BRXX6427,Caju
BRXX6428,Cajual
BRXX6429,Cajubim
BRXX6430,Calanaque
BRXX6431,Caldeirao
BRXX6432,Calisto
BRXX6434,Camarazinho
BRXX6435,Camarua
BRXX6436,Cameta
BRXX6439,Campo Alegre
BRXX6440,Campo Grande
BRXX6441,Canaa
BRXX6442,Canacuri
BRXX6443,Canaguape
BRXX6444,Canama
BRXX6445,Canarana
BRXX6446,Canavial
BRXX6447,Canhoe
BRXX6448,Canhuma
BRXX6450,Canta-Galo
BRXX6451,Cantagalo
BRXX6452,Canto do Rio
BRXX6453,Cantori
BRXX6456,Capana
BRXX6457,Capecu
BRXX6458,Capela
BRXX6459,Capitari
BRXX6461,Capoeirinha
BRXX6462,Capricho
BRXX6464,Carara
BRXX6465,Cardoso
BRXX6466,Caripe
BRXX6468,Cariucanga
BRXX6469,Carvoeiro
BRXX6470,Casa Casimiro
BRXX6471,Casa do Rodrigues
BRXX6472,Casimiro
BRXX6473,Cassia
BRXX6474,Cassiana
BRXX6475,Castanarana
BRXX6476,Castanha-Cupu
BRXX6479,Castanheiro
BRXX6482,Castro Alves
BRXX6483,Catinga
BRXX6484,Caturia
BRXX6485,Caxias
BRXX6486,Caxinaua
BRXX6487,Cemiterio Grande
BRXX6489,Ceu Aberto
BRXX6490,Chacara Aurora
BRXX6491,Champanha
BRXX6492,Chapelao
BRXX6493,Chaves
BRXX6494,Chico Herrera
BRXX6495,Chumbo
BRXX6496,Cintra
BRXX6498,Claudio
BRXX6499,Coadi
BRXX6500,Coata
BRXX6501,Colares
BRXX6502,Colocacao Arati
BRXX6503,Colocacao Areia Branca
BRXX6504,Colocacao Barro Vermelho
BRXX6505,Colocacao Beija Flor
BRXX6509,Colocacao Cafundo
BRXX6510,Colocacao Cajui
BRXX6511,Colocacao China
BRXX6512,Colocacao Comitiu
BRXX6513,Colocacao Expedito
BRXX6514,Colocacao Felisbino
BRXX6515,Colocacao Geral
BRXX6516,Colocacao Goianinha
BRXX6517,Colocacao Ico
BRXX6518,Colocacao Independencia
BRXX6519,Colocacao Jucelino
BRXX6520,Colocacao Laranjeira
BRXX6521,Colocacao Madeirinha
BRXX6522,Colocacao Mineiros
BRXX6523,Colocacao Moco
BRXX6524,Colocacao Monte Negro
BRXX6525,Colocacao Natal
BRXX6526,Colocacao Pau Mulato
BRXX6527,Colocacao Pelotas
BRXX6528,Colocacao Porto Alegre
BRXX6529,Colocacao Porto Rico
BRXX6530,Colocacao Raposa
BRXX6531,Colocacao Redencao Nova
BRXX6532,Colocacao Redencao Velha
BRXX6533,Colocacao Ribeira
BRXX6534,Colocacao Salvacao
BRXX6535,Colocacao Samauma
BRXX6536,Colocacao Santa Luzia
BRXX6539,Colocacao Saudade
BRXX6540,Colocacao Segredo
BRXX6541,Colocacao Tabatinga
BRXX6542,Colocacao Tapiri
BRXX6543,Colonia
BRXX6544,Colonia Boa Vista
BRXX6545,Colonia Fernando Costa
BRXX6546,Colonia Lago do Caldeirao
BRXX6547,Colonia Lago do Limao
BRXX6548,Colonia Paricatuba
BRXX6549,Colonia Sao Jose
BRXX6550,Compensa
BRXX6552,Concordia
BRXX6553,Condado
BRXX6554,Constancia dos Baetas
BRXX6555,Copaiba
BRXX6556,Copatana
BRXX6557,Cordozal
BRXX6558,Corocoro
BRXX6560,Costa Dos Rosa
BRXX6561,Costa da Salvacao
BRXX6562,Costa do Anajatuba
BRXX6563,Costa do Ipiranga
BRXX6564,Costa do Julio
BRXX6565,Costa do Trocaris
BRXX6566,Cotovelo
BRXX6567,Crato
BRXX6568,Cravo
BRXX6570,Cucui
BRXX6571,Cuiaba
BRXX6573,Cujubim
BRXX6574,Cujuim
BRXX6576,Cunhupuca
BRXX6577,Curaru
BRXX6578,Curimata
BRXX6582,Curupati
BRXX6584,Curutari
BRXX6586,Daiva
BRXX6587,Darabi
BRXX6588,Dario
BRXX6590,Delicia
BRXX6591,Desengano
BRXX6592,Deserto
BRXX6594,Divino Espirito Santo
BRXX6595,Dormida
BRXX6596,Educandos
BRXX6597,Elba
BRXX6598,Elvira
BRXX6599,Emilio
BRXX6600,Enseada da Cutia
BRXX6601,Enseada do Jenipapo
BRXX6602,Enseada do Membeca
BRXX6603,Entre Rios
BRXX6605,Ernesto Guedes
BRXX6607,Esperanca Feliz
BRXX6608,Espero-em-Deus
BRXX6610,Estacao
BRXX6612,Estirao do Tiro
BRXX6613,Estrela Matutina
BRXX6614,Estrema
BRXX6615,Europa
BRXX6616,Extrato
BRXX6617,Extrema
BRXX6618,Faro
BRXX6619,Favonio
BRXX6620,Fazenda Boa Vista
BRXX6621,Fazenda Chaparral
BRXX6622,Fazenda Espirito Santo
BRXX6623,Fazenda Novo Axioma
BRXX6624,Fazenda Palotina
BRXX6625,Fazenda Parana
BRXX6626,Fazenda Paulista
BRXX6627,Fazenda Sao Jose
BRXX6628,Fazenda Vista Alegre
BRXX6629,Fazendinha
BRXX6630,Feijao
BRXX6631,Feijoal
BRXX6632,Felicidade
BRXX6633,Feliz Vitoria
BRXX6634,Ferreira
BRXX6635,Ferro Novo
BRXX6636,Ferro Velho
BRXX6637,Fidelis
BRXX6638,Flechal
BRXX6639,Flona de Tefe
BRXX6641,Flores
BRXX6642,Floresta
BRXX6643,Floriano Peixoto
BRXX6646,Forrambamba
BRXX6648,Fortaleza do Ituxi
BRXX6649,Forte
BRXX6650,Forte da Graca
BRXX6651,Foz do Ati
BRXX6652,Foz do Copea
BRXX6653,Foz do Embira
BRXX6654,Foz do Mamoria
BRXX6655,Foz do Pauini
BRXX6656,Foz do Rio Jau
BRXX6657,Foz do Riozinho
BRXX6658,Foz do Tarauaca
BRXX6659,Francisco Narciso
BRXX6660,Frechal
BRXX6662,Fumaca
BRXX6663,Galileia
BRXX6664,Garancia
BRXX6665,Gaviao
BRXX6666,Gaviaozinho
BRXX6667,Genuino
BRXX6669,Goitacaz
BRXX6670,Grande Oriente
BRXX6671,Granja
BRXX6673,Guajaratubinha
BRXX6674,Guajarraa
BRXX6675,Guanabara
BRXX6676,Guariba
BRXX6677,Guariuba
BRXX6678,Havre
BRXX6679,Hevelandia
BRXX6680,Huitanaa
BRXX6681,Iauarete
BRXX6682,Iaunari
BRXX6683,Icana
BRXX6684,Igarape Azul
BRXX6685,Igarape-acu
BRXX6687,Ilha Grande
BRXX6688,Ilha Pedro Segundo
BRXX6689,Ilha de Monte Cristo
BRXX6690,Inaja
BRXX6691,Inambu
BRXX6692,Independencia
BRXX6693,Indio do Brasil
BRXX6694,Infernao
BRXX6695,Inoa
BRXX6696,Inveja
BRXX6697,Ipanore
BRXX6698,Ipauanema
BRXX6699,Ipecu
BRXX6703,Itabaiana
BRXX6704,Itaboca
BRXX6705,Itajobi
BRXX6706,Itamarati
BRXX6707,Itapeacu
BRXX6708,Itapua
BRXX6709,Itapuranga
BRXX6711,Itauna
BRXX6712,Itucuma
BRXX6714,Iu-Rapecuma
BRXX6715,Iucai
BRXX6716,Iuira
BRXX6717,Jaburu
BRXX6719,Jacana Velho
BRXX6722,Jacarezinho
BRXX6723,Jacitara
BRXX6724,Jacruaru
BRXX6725,Jacuarana
BRXX6726,Jadibaru
BRXX6727,Jaeteua
BRXX6728,Jamanacari
BRXX6729,Jamari
BRXX6730,Jamitine
BRXX6731,Jandia
BRXX6733,Jaraqui
BRXX6734,Jari
BRXX6735,Jarina
BRXX6736,Jatoba
BRXX6738,Jatuaraninha
BRXX6739,Jauaraua
BRXX6740,Jauari
BRXX6741,Jauato
BRXX6743,Jeronimo
BRXX6744,Jiju
BRXX6745,Joaci
BRXX6746,Joanico
BRXX6747,Joao Augusto
BRXX6748,Jose Laurentino
BRXX6749,Juari
BRXX6750,Julia
BRXX6751,Juquiquera
BRXX6752,Jurara
BRXX6754,Jurupari
BRXX6756,Lago Preto
BRXX6757,Lago de Santo Antonio
BRXX6758,Lagoa da Vila
BRXX6760,Lauro Sodre
BRXX6761,Libanesa
BRXX6763,Lima
BRXX6767,Lisbao
BRXX6768,Livramento
BRXX6769,Loiro Paco
BRXX6770,Lorena
BRXX6771,Loreto
BRXX6772,Louro Poco
BRXX6773,Luzeia
BRXX6774,Mabe
BRXX6775,Macaco-Prego
BRXX6776,Macanare
BRXX6777,Macapa
BRXX6778,Macau
BRXX6779,Macauari
BRXX6780,Machado
BRXX6781,Maciel
BRXX6782,Macu
BRXX6783,Macuripe
BRXX6784,Maguari
BRXX6785,Majaratuba
BRXX6786,Maloca
BRXX6787,Maloca Acai
BRXX6788,Maloca Apuii
BRXX6789,Maloca Arara
BRXX6790,Maloca Araripira
BRXX6791,Maloca Barrigudo
BRXX6792,Maloca Capi Ponta
BRXX6793,Maloca Caruru
BRXX6794,Maloca Cipo Poco
BRXX6795,Maloca Foz do Querari
BRXX6796,Maloca Iauarete Ponta
BRXX6797,Maloca Jacare
BRXX6798,Maloca Jandu
BRXX6799,Maloca Japu
BRXX6800,Maloca Jauarete Poco
BRXX6801,Maloca Ji Ponta
BRXX6802,Maloca Jutica
BRXX6803,Maloca Matapi
BRXX6804,Maloca Pacu
BRXX6805,Maloca Periquito
BRXX6806,Maloca Ponta de Bacaba
BRXX6807,Maloca Puraque Ponta
BRXX6808,Maloca Taina
BRXX6809,Maloca Tapira Geral
BRXX6810,Maloca Taracua
BRXX6811,Mamia
BRXX6812,Mamori
BRXX6813,Mamoria
BRXX6817,Manuelzinho
BRXX6818,Mapada
BRXX6819,Mapana
BRXX6820,Mapangapa
BRXX6823,Marabitanas
BRXX6825,Maracana
BRXX6826,Marafi
BRXX6827,Maraja
BRXX6828,Marajazinho
BRXX6830,Maravilha
BRXX6831,Marazinho
BRXX6832,Marcelino
BRXX6833,Mari
BRXX6834,Marrecao
BRXX6835,Martirio
BRXX6836,Marucupari
BRXX6837,Massauari
BRXX6838,Mataripua
BRXX6839,Matintim
BRXX6840,Meditacao
BRXX6841,Meia Lata
BRXX6842,Mergulhao
BRXX6845,Mirapinima
BRXX6847,Miratinim
BRXX6849,Missoes
BRXX6850,Mocaja
BRXX6851,Mocambo
BRXX6852,Mochila
BRXX6853,Moibanda
BRXX6854,Molongo
BRXX6855,Mondego
BRXX6857,Monte Aurea
BRXX6858,Monte Aureo
BRXX6861,Monte Santo
BRXX6862,Monte Sinai
BRXX6863,Monteiro
BRXX6864,Montevideu
BRXX6865,Montreal
BRXX6866,Morcego
BRXX6868,Morro do Icanhema
BRXX6870,Mucaia
BRXX6871,Mucaja
BRXX6872,Mucura
BRXX6873,Mucuras
